Year,Month,Day,Hour,Minute, DeltaT (min),airTemperature,relativeHumidity,solarIrradiance,windSpeed,windDirection
2016,4,25,10,3,15003,18.8,89.1,59,7.67,338.4
2016,4,25,10,4,15004,18.9,89.5,58,13.54,332.2
2016,4,25,10,5,15005,19,89.6,66,9.83,339.3
2016,4,25,10,6,15006,19,89.3,97,7.99,336.1
2016,4,25,10,7,15007,19,89.2,127,9.68,329.9
2016,4,25,10,8,15008,19,88.6,123,9.97,334.8
2016,4,25,10,9,15009,19.1,86.3,105,12.56,320.6
2016,4,25,10,10,15010,19.2,87.5,81,11.52,326.4
2016,4,25,10,11,15011,19.2,87.8,57,12.85,350.7
2016,4,25,10,12,15012,19.2,87.7,37,13.03,337.5
2016,4,25,10,13,15013,19.1,87.5,22,11.38,332.6
2016,4,25,10,14,15014,19.1,88.9,12,11.27,346.2
2016,4,25,10,15,15015,19.1,88.2,11,11.63,332.9
2016,4,25,10,16,15016,19,88.9,9,10.12,339.4
2016,4,25,10,17,15017,19,88.2,8,10.62,335.7
2016,4,25,10,18,15018,18.9,89.1,8,10.87,337.7
2016,4,25,10,19,15019,18.9,88.8,9,9.18,341
2016,4,25,10,20,15020,18.9,89,11,14.65,338.5
2016,4,25,10,21,15021,18.9,89.8,18,10.48,349.5
2016,4,25,10,22,15022,18.8,90.6,23,7.78,333.7
2016,4,25,10,23,15023,18.7,91.1,24,8.71,330.2
2016,4,25,10,24,15024,18.6,91.2,24,11.59,346.6
2016,4,25,10,25,15025,18.6,90.5,22,15.01,357.8
2016,4,25,10,26,15026,18.5,91,18,17.06,339.6
2016,4,25,10,27,15027,18.5,92.7,14,11.7,338.9
2016,4,25,10,28,15028,18.4,93,13,11.23,343.9
2016,4,25,10,29,15029,18.3,93.4,14,9.94,336.1
2016,4,25,10,30,15030,18.3,93.3,17,11.09,341.6
2016,4,25,10,31,15031,18.2,94.1,15,13.43,343
2016,4,25,10,32,15032,18.1,94.6,16,10.69,334.5
2016,4,25,10,33,15033,18.1,94.7,17,10.73,333
2016,4,25,10,34,15034,18,94.2,20,13.54,323.4
2016,4,25,10,35,15035,18.1,94.5,25,9.18,335
2016,4,25,10,36,15036,18.1,93.9,30,12.92,338.5
2016,4,25,10,37,15037,18.1,94.2,27,14.04,323.9
2016,4,25,10,38,15038,18.1,94.1,23,12.2,340
2016,4,25,10,39,15039,18.1,94.4,19,12.35,322.2
2016,4,25,10,40,15040,18.1,94.2,19,12.35,320.7
2016,4,25,10,41,15041,18.1,94.4,24,8.64,334.1
2016,4,25,10,42,15042,18.1,94.1,19,12.89,325.4
2016,4,25,10,43,15043,18.1,94.1,14,11.52,317.4
2016,4,25,10,44,15044,18.2,94.4,15,10.44,334.9
2016,4,25,10,45,15045,18.1,93.8,11,9.22,332.2
2016,4,25,10,46,15046,18.2,94.2,7,11.02,319
2016,4,25,10,47,15047,18.1,94.4,5,9.18,309.7
2016,4,25,10,48,15048,18.1,94.2,5,11.41,311.7
2016,4,25,10,49,15049,18.1,94.4,4,9.94,306.9
2016,4,25,10,50,15050,18.1,94.6,5,8.03,290.5
2016,4,25,10,51,15051,18.1,94.4,6,9.47,285
2016,4,25,10,52,15052,18.2,94.4,7,9.25,292.3
2016,4,25,10,53,15053,18.1,94.5,11,8.28,290.4
2016,4,25,10,54,15054,18.1,94.9,18,8.03,283.5
2016,4,25,10,55,15055,18.1,94.8,23,10.98,284
2016,4,25,10,56,15056,18.1,95.2,31,12.02,292.5
2016,4,25,10,57,15057,18.1,95.2,43,7.27,275.5
2016,4,25,10,58,15058,18.1,95.5,52,10.01,280.1
2016,4,25,10,59,15059,18,95.4,56,10.66,286.8
2016,4,25,11,0,15060,18.1,95.5,64,9.83,299.9
2016,4,25,11,1,15061,18,95.7,78,6.55,296.4
2016,4,25,11,2,15062,18.1,95.6,99,8.96,315.3
2016,4,25,11,3,15063,18.1,94.8,116,15.01,310.7
2016,4,25,11,4,15064,18.2,94.8,135,12.49,324.1
2016,4,25,11,5,15065,18.3,94.2,165,15.7,311.6
2016,4,25,11,6,15066,18.3,94.2,240,15.05,317.4
2016,4,25,11,7,15067,18.4,93.8,258,10.98,320.7
2016,4,25,11,8,15068,18.5,93.9,322,14.33,313.2
2016,4,25,11,9,15069,18.5,93.6,347,13.64,313.1
2016,4,25,11,10,15070,18.6,94.5,435,11.02,312.5
2016,4,25,11,11,15071,18.8,94.9,366,10.48,316.3
2016,4,25,11,12,15072,18.9,95.7,355,7.92,311
2016,4,25,11,13,15073,18.9,94.6,337,8.93,310.7
2016,4,25,11,14,15074,18.9,93.5,248,11.59,308.4
2016,4,25,11,15,15075,18.9,94,175,7.52,312.3
2016,4,25,11,16,15076,18.9,92.6,140,10.87,309.9
2016,4,25,11,17,15077,18.9,93,115,13.9,321.1
2016,4,25,11,18,15078,18.8,92.6,107,12.42,308
2016,4,25,11,19,15079,18.8,92.9,109,12.96,307.2
2016,4,25,11,20,15080,18.8,93.3,104,12.31,305.4
2016,4,25,11,21,15081,18.8,92.7,112,11.34,313.2
2016,4,25,11,22,15082,18.8,93.7,120,10.98,307.5
2016,4,25,11,23,15083,18.8,93.5,111,10.66,305
2016,4,25,11,24,15084,18.8,94,99,8.71,297
2016,4,25,11,25,15085,18.8,93.9,92,9.79,296.5
2016,4,25,11,26,15086,18.8,93.3,103,10.91,292.5
2016,4,25,11,27,15087,18.8,93.7,118,13.14,309.9
2016,4,25,11,28,15088,18.7,93,112,10.73,310.2
2016,4,25,11,29,15089,18.8,94.4,110,9.04,293.3
2016,4,25,11,30,15090,18.8,93.9,107,9.4,289.1
2016,4,25,11,31,15091,18.8,93.8,118,7.09,300.9
2016,4,25,11,32,15092,18.7,93.2,127,8.82,298.8
2016,4,25,11,33,15093,18.8,93.6,127,9.68,283.6
2016,4,25,11,34,15094,18.7,93.2,122,10.58,295
2016,4,25,11,35,15095,18.8,93.7,104,9.47,303
2016,4,25,11,36,15096,18.7,93.1,91,8.93,308.1
2016,4,25,11,37,15097,18.8,93.8,97,9.94,308
2016,4,25,11,38,15098,18.7,93.5,100,11.56,314.8
2016,4,25,11,39,15099,18.7,93.2,114,10.62,314.6
2016,4,25,11,40,15100,18.7,93.2,122,13.72,314.7
2016,4,25,11,41,15101,18.7,93.3,98,15.3,302.1
2016,4,25,11,42,15102,18.7,93.6,81,15.12,309.3
2016,4,25,11,43,15103,18.6,93.7,69,11.88,320.8
2016,4,25,11,44,15104,18.6,93.9,63,15.16,315.3
2016,4,25,11,45,15105,18.6,93.9,75,13.21,307.5
2016,4,25,11,46,15106,18.5,94.4,83,12.02,305.5
2016,4,25,11,47,15107,18.5,94.4,93,10.87,308
2016,4,25,11,48,15108,18.5,94.1,105,11.59,312.6
2016,4,25,11,49,15109,18.5,94.4,115,9.47,304.8
2016,4,25,11,50,15110,18.5,95,123,10.69,315.8
2016,4,25,11,51,15111,18.6,94.7,129,9.4,315.1
2016,4,25,11,52,15112,18.6,94.4,130,13.36,320
2016,4,25,11,53,15113,18.6,94.1,128,11.48,325.9
2016,4,25,11,54,15114,18.6,94.5,128,11.77,330.1
2016,4,25,11,55,15115,18.6,94.5,131,9.11,320.1
2016,4,25,11,56,15116,18.6,94.7,139,9.94,324
2016,4,25,11,57,15117,18.7,94,150,12.6,312.5
2016,4,25,11,58,15118,18.6,94,161,12.42,332.6
2016,4,25,11,59,15119,18.7,93.9,178,10.91,327
2016,4,25,12,0,16560,18.8,94.4,200,10.01,341.9
2016,4,25,12,1,16561,18.8,94.8,232,8.28,340.7
2016,4,25,12,2,16562,18.8,94.4,246,11.02,332
2016,4,25,12,3,16563,18.8,94.4,249,10.84,323.5
2016,4,25,12,4,16564,18.8,94.2,265,11.09,331.2
2016,4,25,12,5,16565,18.7,93.4,275,11.92,334.9
2016,4,25,12,6,16566,18.8,94.4,278,14.83,330
2016,4,25,12,7,16567,18.8,94.9,287,11.84,313.1
2016,4,25,12,8,16568,18.8,93.9,299,10.98,316.8
2016,4,25,12,9,16569,18.8,93.6,310,13.28,325.1
2016,4,25,12,10,16570,18.9,95.2,321,13.07,325.7
2016,4,25,12,11,16571,18.9,93.1,342,10.62,307.1
2016,4,25,12,12,16572,19,94.1,386,10.04,312
2016,4,25,12,13,16573,19.1,94.7,463,8.53,314.1
2016,4,25,12,14,16574,19.1,94.6,439,10.26,312.9
2016,4,25,12,15,16575,19.1,92.1,434,13.86,318
2016,4,25,12,16,16576,19.2,93,436,11.38,308.3
2016,4,25,12,17,16577,19.1,93.2,429,12.35,314.4
2016,4,25,12,18,16578,19.2,92.7,414,12.42,309.7
2016,4,25,12,19,16579,19.3,92.9,398,12.24,300.9
2016,4,25,12,20,16580,19.3,92.1,391,16.13,302.8
2016,4,25,12,21,16581,19.4,93.3,401,14.54,310.8
2016,4,25,12,22,16582,19.4,93.9,436,12.46,310
2016,4,25,12,23,16583,19.6,93.9,433,12.64,308.4
2016,4,25,12,24,16584,19.5,92.1,401,13.79,310.2
2016,4,25,12,25,16585,19.4,92.2,379,14.54,306.1
2016,4,25,12,26,16586,19.5,92.1,351,13.79,307.6
2016,4,25,12,27,16587,19.4,91,331,13.07,299.6
2016,4,25,12,28,16588,19.4,91.8,320,13.9,310
2016,4,25,12,29,16589,19.4,92,330,11.99,295.4
2016,4,25,12,30,16590,19.4,89,359,16.52,312.8
2016,4,25,12,31,16591,19.4,93,470,11.56,310.7
2016,4,25,12,32,16592,19.6,93.6,849,11.12,294.3
2016,4,25,12,33,16593,19.8,93.4,1021,12.6,307.6
2016,4,25,12,34,16594,19.9,92.9,937,14.83,312.2
2016,4,25,12,35,16595,20,92.8,725,11.63,309.9
2016,4,25,12,36,16596,20.1,92.9,720,11.59,330.3
2016,4,25,12,37,16597,20.1,89.8,608,11.63,306.8
2016,4,25,12,38,16598,20,90.6,595,13.18,298.6
2016,4,25,12,39,16599,20.1,93.7,937,16.06,302.3
2016,4,25,12,40,16600,20.1,88.6,654,14.15,290.3
2016,4,25,12,41,16601,20,90.9,492,14.98,293.8
2016,4,25,12,42,16602,20,89.4,332,12.64,307.2
2016,4,25,12,43,16603,19.9,90.3,252,13.03,303.2
2016,4,25,12,44,16604,19.8,89.8,206,14.72,308.5
2016,4,25,12,45,16605,19.8,90.5,328,11.77,289.4
2016,4,25,12,46,16606,19.8,90.1,407,14.36,307.8
2016,4,25,12,47,16607,19.8,91.6,305,12.89,300.8
2016,4,25,12,48,16608,19.9,91.4,284,10.58,300.3
2016,4,25,12,49,16609,20,90.8,268,10.12,310
2016,4,25,12,50,16610,20,89.8,267,12.56,303.5
2016,4,25,12,51,16611,19.9,88.1,377,15.08,320.1
2016,4,25,12,52,16612,19.9,91.4,407,15.08,318.1
2016,4,25,12,53,16613,20,87.6,369,11.92,327.6
2016,4,25,12,54,16614,20,89,306,11.88,312.8
2016,4,25,12,55,16615,20,89.3,284,10.69,311
2016,4,25,12,56,16616,20.1,87.9,293,12.02,312.9
2016,4,25,12,57,16617,20,88,330,13.46,311.8
2016,4,25,12,58,16618,20,88.8,383,10.76,309.2
2016,4,25,12,59,16619,20.1,89.5,462,14.54,298
2016,4,25,13,0,16620,20.1,87.3,405,12.06,300.9
2016,4,25,13,1,16621,20.3,86.3,390,10.91,305.7
2016,4,25,13,2,16622,20.3,85.6,400,13.61,310.3
2016,4,25,13,3,16623,20.1,86,450,18.54,308.4
2016,4,25,13,4,16624,20.1,88.6,508,12.38,309.2
2016,4,25,13,5,16625,20.4,86.6,348,12.85,321.5
2016,4,25,13,6,16626,20.3,84.5,275,10.8,329.7
2016,4,25,13,7,16627,20.1,86.3,240,17.96,318.7
2016,4,25,13,8,16628,20.1,85.9,242,14.69,331.7
2016,4,25,13,9,16629,20,83.9,276,15.52,316.2
2016,4,25,13,10,16630,20,84.5,368,14.8,315
2016,4,25,13,11,16631,20.1,85.6,400,13.68,317.6
2016,4,25,13,12,16632,20.3,87.5,358,11.84,313.8
2016,4,25,13,13,16633,20.3,87.8,426,14.22,314.6
2016,4,25,13,14,16634,20.4,85.3,392,12.6,319.1
2016,4,25,13,15,16635,20.4,87.4,354,14.51,321.1
2016,4,25,13,16,16636,20.5,86,386,10.19,315.7
2016,4,25,13,17,16637,20.6,86.3,303,10.84,326.2
2016,4,25,13,18,16638,20.5,84.1,244,11.95,313
2016,4,25,13,19,16639,20.4,86.4,219,13.61,317.5
2016,4,25,13,20,16640,20.3,86.5,202,13.64,332.3
2016,4,25,13,21,16641,20.3,87.3,193,11.48,320.7
2016,4,25,13,22,16642,20.4,87.4,178,8.5,301.8
2016,4,25,13,23,16643,20.3,84.8,171,10.69,310.1
2016,4,25,13,24,16644,20.3,85.7,157,11.12,307.5
2016,4,25,13,25,16645,20.1,86.3,142,16.06,282
2016,4,25,13,26,16646,19.9,87.4,133,18.22,277.8
2016,4,25,13,27,16647,19.8,87.1,121,10.19,269.2
2016,4,25,13,28,16648,19.6,89.5,118,12.96,260.1
2016,4,25,13,29,16649,19.5,89.5,136,13.82,269.1
2016,4,25,13,30,16650,19.4,90,213,14.65,271.8
2016,4,25,13,31,16651,19.4,90,240,13.32,261.3
2016,4,25,13,32,16652,19.5,91.4,206,12.28,273.4
2016,4,25,13,33,16653,19.5,90.3,183,12.17,256.8
2016,4,25,13,34,16654,19.6,88,156,14.11,265.1
2016,4,25,13,35,16655,19.6,89.5,156,14.94,273.9
2016,4,25,13,36,16656,19.6,90.7,181,12.35,273.6
2016,4,25,13,37,16657,19.6,89.6,191,11.09,283.1
2016,4,25,13,38,16658,19.6,87,159,14.08,280.6
2016,4,25,13,39,16659,19.6,87.8,146,16.13,296.5
2016,4,25,13,40,16660,19.6,86.7,150,16.81,288.2
2016,4,25,13,41,16661,19.6,87.5,147,16.27,293.5
2016,4,25,13,42,16662,19.6,87.1,152,18.18,285
2016,4,25,13,43,16663,19.6,88.2,189,15.95,284
2016,4,25,13,44,16664,19.6,89.2,190,14.33,276
2016,4,25,13,45,16665,19.5,86.4,186,17.06,284.6
2016,4,25,13,46,16666,19.5,88.1,172,18,283.5
2016,4,25,13,47,16667,19.5,89.2,157,12.28,276.2
2016,4,25,13,48,16668,19.4,86.9,144,18.25,280.3
2016,4,25,13,49,16669,19.4,87.6,130,15.37,294
2016,4,25,13,50,16670,19.4,88.6,118,14.51,283.4
2016,4,25,13,51,16671,19.4,87.5,109,11.77,292.8
2016,4,25,13,52,16672,19.4,87.7,109,13.21,288.9
2016,4,25,13,53,16673,19.4,86.8,114,18.04,288.6
2016,4,25,13,54,16674,19.4,85.2,124,15.52,286.9
2016,4,25,13,55,16675,19.4,87.7,142,14.72,289.9
2016,4,25,13,56,16676,19.4,86.7,168,14.44,286.6
2016,4,25,13,57,16677,19.4,87.7,194,14.08,280.8
2016,4,25,13,58,16678,19.5,86.8,217,15.66,282.9
2016,4,25,13,59,16679,19.5,85.9,232,17.17,291.8
2016,4,25,14,0,16680,19.5,85.9,235,15.05,292.8
2016,4,25,14,1,16681,19.5,83.6,233,21.42,300.6
2016,4,25,14,2,16682,19.5,85.2,237,20.77,288.1
2016,4,25,14,3,16683,19.4,86.6,260,18.04,297.4
2016,4,25,14,4,16684,19.4,87.4,276,17.42,299.5
2016,4,25,14,5,16685,19.4,88.1,253,15.16,305.1
2016,4,25,14,6,16686,19.4,88.2,206,12.46,308.4
2016,4,25,14,7,16687,19.4,87.8,185,12.49,300.1
2016,4,25,14,8,16688,19.4,87.4,197,12.2,301.4
2016,4,25,14,9,16689,19.3,85.7,218,16.67,291.8
2016,4,25,14,10,16690,19.3,85.9,262,17.96,293.5
2016,4,25,14,11,16691,19.3,86.3,284,20.2,301.8
2016,4,25,14,12,16692,19.3,86.9,300,22.18,289.5
2016,4,25,14,13,16693,19.3,89,298,17.5,293.9
2016,4,25,14,14,16694,19.3,86.3,300,15.59,288.9
2016,4,25,14,15,16695,19.4,88,284,19.91,286.5
2016,4,25,14,16,16696,19.4,87,260,19.87,292.1
2016,4,25,14,17,16697,19.4,87.8,250,14.47,301.3
2016,4,25,14,18,16698,19.3,84.7,235,17.46,297.9
2016,4,25,14,19,16699,19.3,85.8,225,20.09,296.4
2016,4,25,14,20,16700,19.3,87.7,219,19.22,285.5
2016,4,25,14,21,16701,19.3,86.2,214,16.67,290.7
2016,4,25,14,22,16702,19.3,87.5,209,15.7,295.9
2016,4,25,14,23,16703,19.3,87.1,216,16.24,291.9
2016,4,25,14,24,16704,19.3,87.7,231,18.97,287.6
2016,4,25,14,25,16705,19.3,86.9,253,19.58,291.5
2016,4,25,14,26,16706,19.3,88.4,249,17.42,292.3
2016,4,25,14,27,16707,19.4,88.9,231,15.16,292.6
2016,4,25,14,28,16708,19.4,87,203,19.12,290.4
2016,4,25,14,29,16709,19.3,88.2,179,17.68,295.5
2016,4,25,14,30,16710,19.2,87.8,167,18.18,292.3
2016,4,25,14,31,16711,19.2,90.2,172,14.69,283.7
2016,4,25,14,32,16712,19.2,88.7,189,14.62,294.7
2016,4,25,14,33,16713,19.3,89.4,187,13.03,296.3
2016,4,25,14,34,16714,19.3,88.7,182,13.14,283.7
2016,4,25,14,35,16715,19.3,88.2,181,13.43,299.5
2016,4,25,14,36,16716,19.3,87.5,182,14.4,302.8
2016,4,25,14,37,16717,19.3,87.9,177,14.4,295.9
2016,4,25,14,38,16718,19.3,88.7,171,18.97,297.7
2016,4,25,14,39,16719,19.3,87.8,182,12.49,292
2016,4,25,14,40,16720,19.4,88.2,179,12.64,279.3
2016,4,25,14,41,16721,19.4,87.1,166,17.5,284.1
2016,4,25,14,42,16722,19.3,86.3,159,14.83,296.1
2016,4,25,14,43,16723,19.3,86.5,152,17.75,304.1
2016,4,25,14,44,16724,19.3,86.5,161,16.09,305.4
2016,4,25,14,45,16725,19.3,86.8,177,13.93,303.1
2016,4,25,14,46,16726,19.4,87.6,193,13.75,298.4
2016,4,25,14,47,16727,19.4,85.6,204,14.51,291.6
2016,4,25,14,48,16728,19.4,86.9,204,14.26,294.5
2016,4,25,14,49,16729,19.5,86.9,199,14.98,294
2016,4,25,14,50,16730,19.5,87,210,12.06,288
2016,4,25,14,51,16731,19.5,83.7,249,13.18,285.9
2016,4,25,14,52,16732,19.5,85.7,272,17.1,285.1
2016,4,25,14,53,16733,19.6,87,269,15.59,304.3
2016,4,25,14,54,16734,19.6,85.8,246,16.16,294.3
2016,4,25,14,55,16735,19.6,85.5,237,14.26,294.7
2016,4,25,14,56,16736,19.6,85,244,13.64,291
2016,4,25,14,57,16737,19.6,86.5,227,13.54,291.4
2016,4,25,14,58,16738,19.6,85.2,208,17.28,286.1
2016,4,25,14,59,16739,19.5,85.6,188,18.14,281.6
2016,4,25,15,0,16740,19.5,85.3,165,19.33,282.2
2016,4,25,15,1,16741,19.4,85.3,150,20.7,281.4
2016,4,25,15,2,16742,19.3,86.1,156,20.84,282.1
2016,4,25,15,3,16743,19.3,87.5,163,18.22,289
2016,4,25,15,4,16744,19.3,87.6,155,15.12,286.7
2016,4,25,15,5,16745,19.3,85.7,143,17.5,283.2
2016,4,25,15,6,16746,19.3,87.4,140,17.82,288.6
2016,4,25,15,7,16747,19.3,85.1,138,16.81,282.8
2016,4,25,15,8,16748,19.3,87,144,15.48,283.3
2016,4,25,15,9,16749,19.3,86.2,139,14.58,291.3
2016,4,25,15,10,16750,19.3,86.5,135,14.33,286.7
